in s,C1 in V,C2 in V,C3 in V,C4 in V
-2.8682032E-02,1.43359E-02,-1.06641E-01,-2.44141E-03,4.29687E-04
-2.8681344E-02,-5.19531E-03,-3.99609E-01,-4.88281E-04,2.97266E-02
-2.8680656E-02,-2.47266E-02,-3.99609E-01,-4.88281E-04,3.94922E-02
-2.8679968E-02,-1.49609E-02,-3.01953E-01,-5.37109E-03,3.94922E-02
-2.8679280E-02,-5.19531E-03,-1.06641E-01,-1.46484E-03,2.97266E-02
-2.8678592E-02,-1.49609E-02,-1.06641E-01,-2.44141E-03,2.97266E-02
-2.8677904E-02,1.43359E-02,2.83984E-01,-4.88281E-04,4.92578E-02
-2.8677216E-02,-3.44922E-02,8.86719E-02,-3.41797E-03,-9.33594E-03
-2.8676528E-02,2.41016E-02,8.86719E-02,-4.88281E-04,1.01953E-02
-2.8675840E-02,-5.19531E-03,-1.06641E-01,-3.41797E-03,1.01953E-02
-2.8675152E-02,-5.19531E-03,-1.06641E-01,-2.44141E-03,-9.33594E-03
-2.8674464E-02,-1.49609E-02,-3.99609E-01,-6.34766E-03,1.01953E-02
-2.8673776E-02,-5.19531E-03,-3.01953E-01,-3.41797E-03,1.99609E-02
-2.8673088E-02,4.57031E-03,-2.04297E-01,-3.41797E-03,2.97266E-02
-2.8672400E-02,-1.49609E-02,-1.06641E-01,-4.39453E-03,2.97266E-02
-2.8671712E-02,2.41016E-02,-8.98437E-03,-4.39453E-03,2.97266E-02
-2.8671024E-02,-1.49609E-02,-1.06641E-01,-4.88281E-04,4.92578E-02
-2.8670336E-02,4.57031E-03,-1.06641E-01,4.88281E-04,1.99609E-02
-2.8669648E-02,4.57031E-03,-8.98437E-03,-4.88281E-04,1.99609E-02
-2.8668960E-02,-5.19531E-03,-2.04297E-01,-2.44141E-03,2.97266E-02
-2.8668272E-02,-5.19531E-03,1.86328E-01,-1.46484E-03,1.01953E-02
-2.8667584E-02,-5.19531E-03,-3.99609E-01,-4.39453E-03,-9.33594E-03
-2.8666896E-02,-1.49609E-02,-8.98437E-03,4.88281E-04,-9.33594E-03
-2.8666208E-02,1.43359E-02,-1.06641E-01,-3.41797E-03,2.97266E-02
-2.8665520E-02,-5.19531E-03,-1.06641E-01,-3.41797E-03,2.97266E-02
-2.8664832E-02,1.43359E-02,-2.04297E-01,-3.41797E-03,1.01953E-02
-2.8664144E-02,1.43359E-02,-2.04297E-01,-4.88281E-04,4.92578E-02
-2.8663456E-02,-5.19531E-03,8.86719E-02,-3.41797E-03,1.01953E-02
-2.8662768E-02,-1.49609E-02,8.86719E-02,-4.88281E-04,2.97266E-02
-2.8662080E-02,-1.49609E-02,-1.06641E-01,-3.41797E-03,1.99609E-02
-2.8661392E-02,-1.49609E-02,-8.98437E-03,-3.41797E-03,1.99609E-02
-2.8660704E-02,-5.19531E-03,-3.99609E-01,-2.44141E-03,1.01953E-02
-2.8660016E-02,-2.47266E-02,-1.06641E-01,-3.41797E-03,1.99609E-02
-2.8659328E-02,-6.37891E-02,-5.94922E-01,-2.44141E-03,1.01953E-02
-2.8658640E-02,-1.49609E-02,-1.06641E-01,-1.46484E-03,1.99609E-02
-2.8657952E-02,4.57031E-03,-1.06641E-01,-1.46484E-03,-9.33594E-03
-2.8657264E-02,-2.47266E-02,8.86719E-02,-3.41797E-03,1.01953E-02
-2.8656576E-02,-2.47266E-02,8.86719E-02,-1.46484E-03,1.99609E-02
-2.8655888E-02,3.38672E-02,-2.04297E-01,-6.34766E-03,1.99609E-02
-2.8655200E-02,4.57031E-03,-2.04297E-01,-3.41797E-03,1.99609E-02
-2.8654512E-02,1.43359E-02,1.86328E-01,-1.46484E-03,4.92578E-02
-2.8653824E-02,-1.49609E-02,-3.01953E-01,-3.41797E-03,2.97266E-02
-2.8653136E-02,-5.19531E-03,-1.06641E-01,-4.88281E-04,1.99609E-02
-2.8652448E-02,1.43359E-02,-3.01953E-01,-1.46484E-03,1.99609E-02
-2.8651760E-02,-2.47266E-02,-1.06641E-01,-1.46484E-03,2.97266E-02
-2.8651072E-02,-2.47266E-02,-3.01953E-01,-4.88281E-04,2.97266E-02
-2.8650384E-02,-5.19531E-03,-2.04297E-01,-4.88281E-04,5.90234E-02
-2.8649696E-02,-4.42578E-02,1.86328E-01,-4.39453E-03,1.01953E-02
-2.8649008E-02,-1.49609E-02,-8.98437E-03,-3.41797E-03,3.94922E-02
-2.8648320E-02,-2.47266E-02,-3.99609E-01,-1.46484E-03,5.90234E-02
-2.8647632E-02,-1.49609E-02,8.86719E-02,-3.41797E-03,4.92578E-02
-2.8646944E-02,4.57031E-03,-8.98437E-03,-1.46484E-03,1.99609E-02
-2.8646256E-02,-1.49609E-02,-1.06641E-01,4.88281E-04,2.97266E-02
-2.8645568E-02,-1.49609E-02,-2.04297E-01,-3.41797E-03,1.99609E-02
-2.8644880E-02,-5.19531E-03,-3.01953E-01,-3.41797E-03,2.97266E-02
-2.8644192E-02,-2.47266E-02,-8.98437E-03,-1.46484E-03,-9.33594E-03
-2.8643504E-02,-1.49609E-02,-1.06641E-01,-3.41797E-03,2.97266E-02
-2.8642816E-02,-3.44922E-02,-2.04297E-01,-2.44141E-03,4.29687E-04
-2.8642128E-02,-5.19531E-03,8.86719E-02,-1.46484E-03,3.94922E-02
-2.8641440E-02,-1.49609E-02,-8.98437E-03,-2.44141E-03,2.97266E-02
-2.8640752E-02,-1.49609E-02,-1.06641E-01,-4.88281E-04,3.94922E-02
-2.8640064E-02,-1.49609E-02,-2.04297E-01,-4.39453E-03,1.99609E-02
-2.8639376E-02,-5.19531E-03,-2.04297E-01,-4.39453E-03,1.99609E-02
-2.8638688E-02,-1.49609E-02,-1.06641E-01,-4.39453E-03,4.29687E-04
-2.8638000E-02,4.57031E-03,-1.06641E-01,-3.41797E-03,4.29687E-04
-2.8637312E-02,-1.49609E-02,8.86719E-02,-3.41797E-03,4.29687E-04
-2.8636624E-02,-3.44922E-02,-1.06641E-01,-3.41797E-03,1.01953E-02
-2.8635936E-02,-3.44922E-02,-1.06641E-01,-1.46484E-03,1.01953E-02
-2.8635248E-02,-1.49609E-02,1.86328E-01,-3.41797E-03,4.92578E-02
-2.8634560E-02,-5.19531E-03,-8.98437E-03,-4.88281E-04,1.99609E-02
-2.8633872E-02,-1.49609E-02,-1.06641E-01,-4.88281E-04,4.29687E-04
-2.8633184E-02,-1.49609E-02,-1.06641E-01,-4.88281E-04,1.01953E-02
-2.8632496E-02,1.43359E-02,-1.06641E-01,-2.44141E-03,2.97266E-02
-2.8631808E-02,-2.47266E-02,-4.97266E-01,-2.44141E-03,2.97266E-02
-2.8631120E-02,4.57031E-03,-1.06641E-01,-4.88281E-04,2.97266E-02
-2.8630432E-02,-2.47266E-02,2.83984E-01,-4.88281E-04,4.29687E-04
-2.8629744E-02,-1.49609E-02,-2.04297E-01,-2.44141E-03,4.92578E-02
-2.8629056E-02,-1.49609E-02,-2.04297E-01,-5.37109E-03,-9.33594E-03
-2.8628368E-02,-1.49609E-02,-3.99609E-01,-1.46484E-03,3.94922E-02
-2.8627680E-02,-1.49609E-02,-3.01953E-01,-1.46484E-03,2.97266E-02
-2.8626992E-02,1.43359E-02,-2.04297E-01,1.46484E-03,3.94922E-02
-2.8626304E-02,-5.19531E-03,-3.01953E-01,-2.44141E-03,2.97266E-02
-2.8625616E-02,4.57031E-03,-2.04297E-01,-4.39453E-03,1.01953E-02
-2.8624928E-02,-1.49609E-02,-1.06641E-01,-4.88281E-04,3.94922E-02
-2.8624240E-02,-2.47266E-02,-2.04297E-01,-3.41797E-03,2.97266E-02
-2.8623552E-02,-2.47266E-02,-3.01953E-01,-3.41797E-03,4.29687E-04
-2.8622864E-02,-3.44922E-02,1.86328E-01,-1.46484E-03,1.99609E-02
-2.8622176E-02,4.57031E-03,-1.06641E-01,-3.41797E-03,1.99609E-02
-2.8621488E-02,-3.44922E-02,8.86719E-02,-1.46484E-03,4.92578E-02
-2.8620800E-02,-4.42578E-02,8.86719E-02,-1.46484E-03,1.99609E-02
-2.8620112E-02,-1.49609E-02,8.86719E-02,1.46484E-03,4.92578E-02
-2.8619424E-02,-2.47266E-02,-8.98437E-03,-4.88281E-04,1.01953E-02
-2.8618736E-02,-3.44922E-02,1.86328E-01,4.88281E-04,1.99609E-02
-2.8618048E-02,-1.49609E-02,-1.06641E-01,-3.41797E-03,1.99609E-02
-2.8617360E-02,-2.47266E-02,-8.98437E-03,-2.44141E-03,4.29687E-04
-2.8616672E-02,-1.49609E-02,-1.06641E-01,-3.41797E-03,1.01953E-02
-2.8615984E-02,4.57031E-03,-8.98437E-03,-4.88281E-04,5.90234E-02
-2.8615296E-02,2.41016E-02,-3.01953E-01,-5.37109E-03,2.97266E-02
-2.8614608E-02,4.57031E-03,-1.06641E-01,-2.44141E-03,2.97266E-02
-2.8613920E-02,1.43359E-02,-8.98437E-03,-2.44141E-03,4.29687E-04
-2.8613232E-02,-1.49609E-02,-3.99609E-01,2.44141E-03,2.97266E-02
-2.8612544E-02,-5.19531E-03,-3.99609E-01,-2.44141E-03,4.29687E-04
-2.8611856E-02,-5.19531E-03,8.86719E-02,-2.44141E-03,2.97266E-02
-2.8611168E-02,-3.44922E-02,-1.06641E-01,-4.88281E-04,4.29687E-04
-2.8610480E-02,2.41016E-02,-2.04297E-01,-3.41797E-03,2.97266E-02
-2.8609792E-02,1.43359E-02,-4.97266E-01,-1.46484E-03,4.29687E-04
-2.8609104E-02,-2.47266E-02,-8.98437E-03,-2.44141E-03,1.99609E-02
-2.8608416E-02,-1.49609E-02,-8.98437E-03,-1.46484E-03,1.99609E-02
-2.8607728E-02,-5.19531E-03,-1.06641E-01,-2.44141E-03,-9.33594E-03
-2.8607040E-02,-1.49609E-02,-3.99609E-01,-4.39453E-03,1.99609E-02
-2.8606352E-02,-5.19531E-03,-3.01953E-01,-4.88281E-04,1.01953E-02
-2.8605664E-02,1.43359E-02,-1.06641E-01,-2.44141E-03,2.97266E-02
-2.8604976E-02,-2.47266E-02,-3.01953E-01,-4.88281E-04,2.97266E-02
-2.8604288E-02,-5.19531E-03,-8.98437E-03,-4.88281E-04,1.01953E-02
-2.8603600E-02,-1.49609E-02,8.86719E-02,-2.44141E-03,3.94922E-02
-2.8602912E-02,-1.49609E-02,2.83984E-01,-4.88281E-04,1.99609E-02
-2.8602224E-02,-5.19531E-03,8.86719E-02,-4.88281E-04,1.99609E-02
-2.8601536E-02,-3.44922E-02,-8.98437E-03,-1.46484E-03,1.99609E-02
-2.8600848E-02,-5.19531E-03,-2.04297E-01,-1.46484E-03,1.99609E-02
-2.8600160E-02,-2.47266E-02,-3.01953E-01,-3.41797E-03,1.99609E-02
-2.8599472E-02,1.43359E-02,-1.06641E-01,-2.44141E-03,1.01953E-02
-2.8598784E-02,-1.49609E-02,-8.98437E-03,-4.88281E-04,2.97266E-02
-2.8598096E-02,4.57031E-03,-3.01953E-01,-2.44141E-03,3.94922E-02
-2.8597408E-02,-4.42578E-02,-8.98437E-03,-5.37109E-03,2.97266E-02
-2.8596720E-02,-1.49609E-02,-1.06641E-01,4.88281E-04,2.97266E-02
-2.8596032E-02,-1.49609E-02,-1.06641E-01,-4.88281E-04,1.99609E-02
-2.8595344E-02,-2.47266E-02,-1.06641E-01,-4.88281E-04,1.01953E-02
-2.8594656E-02,-3.44922E-02,-8.98437E-03,-4.88281E-04,2.97266E-02
-2.8593968E-02,-1.49609E-02,8.86719E-02,-1.46484E-03,4.29687E-04
-2.8593280E-02,-1.49609E-02,8.86719E-02,-4.88281E-04,3.94922E-02
-2.8592592E-02,2.41016E-02,-1.06641E-01,-3.41797E-03,1.99609E-02
-2.8591904E-02,-5.19531E-03,-8.98437E-03,-4.88281E-04,4.29687E-04
-2.8591216E-02,-5.19531E-03,-1.06641E-01,-6.34766E-03,2.97266E-02
-2.8590528E-02,4.57031E-03,-2.04297E-01,-4.88281E-04,1.01953E-02
-2.8589840E-02,4.57031E-03,8.86719E-02,-4.88281E-04,3.94922E-02
-2.8589152E-02,-3.44922E-02,-2.04297E-01,-3.41797E-03,4.29687E-04
-2.8588464E-02,-1.49609E-02,-1.06641E-01,2.44141E-03,4.92578E-02
-2.8587776E-02,-2.47266E-02,8.86719E-02,-1.46484E-03,1.01953E-02
-2.8587088E-02,-5.19531E-03,1.86328E-01,-4.88281E-04,1.99609E-02
-2.8586400E-02,-1.49609E-02,-2.04297E-01,-3.41797E-03,4.29687E-04
-2.8585712E-02,1.43359E-02,-2.04297E-01,-3.41797E-03,1.99609E-02
-2.8585024E-02,4.57031E-03,-1.06641E-01,-4.39453E-03,2.97266E-02
-2.8584336E-02,-5.19531E-03,-2.04297E-01,-4.88281E-04,2.97266E-02
-2.8583648E-02,4.57031E-03,-8.98437E-03,-3.41797E-03,2.97266E-02
-2.8582960E-02,-1.49609E-02,-2.04297E-01,-4.88281E-04,3.94922E-02
-2.8582272E-02,-1.49609E-02,-3.01953E-01,-4.39453E-03,1.99609E-02
-2.8581584E-02,-3.44922E-02,8.86719E-02,-1.46484E-03,-9.33594E-03
-2.8580896E-02,4.57031E-03,8.86719E-02,-3.41797E-03,1.01953E-02
-2.8580208E-02,-1.49609E-02,1.86328E-01,-4.88281E-04,1.01953E-02
-2.8579520E-02,-4.42578E-02,-3.01953E-01,-1.46484E-03,1.99609E-02
-2.8578832E-02,-1.49609E-02,-3.99609E-01,-1.46484E-03,2.97266E-02
-2.8578144E-02,-2.47266E-02,-3.99609E-01,-4.39453E-03,-9.33594E-03
-2.8577456E-02,2.41016E-02,8.86719E-02,-4.88281E-04,1.01953E-02
-2.8576768E-02,-5.19531E-03,-3.01953E-01,-4.88281E-04,1.01953E-02
-2.8576080E-02,-1.49609E-02,1.86328E-01,-3.41797E-03,4.92578E-02
-2.8575392E-02,-3.44922E-02,-2.04297E-01,-4.88281E-04,4.29687E-04
-2.8574704E-02,4.57031E-03,-1.06641E-01,-3.41797E-03,4.29687E-04
-2.8574016E-02,-5.19531E-03,-1.06641E-01,-4.88281E-04,1.01953E-02
-2.8573328E-02,-2.47266E-02,-1.06641E-01,2.44141E-03,1.01953E-02
-2.8572640E-02,-5.19531E-03,-1.06641E-01,4.88281E-04,2.97266E-02
-2.8571952E-02,-5.19531E-03,-3.01953E-01,2.44141E-03,2.97266E-02
-2.8571264E-02,-4.42578E-02,-2.04297E-01,4.88281E-04,-9.33594E-03
-2.8570576E-02,-2.47266E-02,-1.06641E-01,-2.44141E-03,1.01953E-02
-2.8569888E-02,-5.19531E-03,-1.06641E-01,-3.41797E-03,3.94922E-02
-2.8569200E-02,-1.49609E-02,-3.99609E-01,-4.88281E-04,1.99609E-02
-2.8568512E-02,-1.49609E-02,-2.04297E-01,-1.46484E-03,4.29687E-04
-2.8567824E-02,-5.19531E-03,-3.01953E-01,4.88281E-04,2.97266E-02
-2.8567136E-02,-5.19531E-03,8.86719E-02,-1.46484E-03,-9.33594E-03
-2.8566448E-02,4.57031E-03,-3.01953E-01,-1.46484E-03,2.97266E-02
-2.8565760E-02,4.57031E-03,-3.99609E-01,-1.46484E-03,-9.33594E-03
-2.8565072E-02,-1.49609E-02,-1.06641E-01,-4.88281E-04,3.94922E-02
-2.8564384E-02,-5.19531E-03,-2.04297E-01,1.46484E-03,4.29687E-04
-2.8563696E-02,-1.49609E-02,-2.04297E-01,-4.88281E-04,-9.33594E-03
-2.8563008E-02,-1.49609E-02,-1.06641E-01,-2.44141E-03,4.29687E-04
-2.8562320E-02,-1.49609E-02,-3.99609E-01,-4.88281E-04,2.97266E-02
-2.8561632E-02,-4.42578E-02,8.86719E-02,2.44141E-03,2.97266E-02
-2.8560944E-02,-1.49609E-02,-2.04297E-01,-3.41797E-03,2.97266E-02
-2.8560256E-02,-3.44922E-02,-8.98437E-03,-4.88281E-04,1.01953E-02
-2.8559568E-02,-2.47266E-02,-8.98437E-03,-4.88281E-04,4.29687E-04
-2.8558880E-02,-1.49609E-02,8.86719E-02,-2.44141E-03,2.97266E-02
-2.8558192E-02,-1.49609E-02,-2.04297E-01,4.88281E-04,1.99609E-02
-2.8557504E-02,1.43359E-02,-3.01953E-01,-4.39453E-03,1.99609E-02
-2.8556816E-02,-1.49609E-02,-1.06641E-01,-3.41797E-03,1.99609E-02
-2.8556128E-02,-1.49609E-02,-2.04297E-01,-2.44141E-03,3.94922E-02
-2.8555440E-02,-5.19531E-03,-1.06641E-01,1.46484E-03,4.92578E-02
-2.8554752E-02,-5.19531E-03,-3.99609E-01,-1.46484E-03,1.01953E-02
-2.8554064E-02,-1.49609E-02,-2.04297E-01,1.46484E-03,2.97266E-02
-2.8553376E-02,-1.49609E-02,-3.99609E-01,4.88281E-04,1.99609E-02
-2.8552688E-02,-2.47266E-02,-8.98437E-03,-2.44141E-03,-1.91016E-02
-2.8552000E-02,1.43359E-02,-2.04297E-01,-4.88281E-04,1.99609E-02
-2.8551312E-02,-2.47266E-02,-8.98437E-03,4.88281E-04,1.99609E-02
-2.8550624E-02,-5.19531E-03,-2.04297E-01,-1.46484E-03,1.01953E-02
-2.8549936E-02,1.43359E-02,-8.98437E-03,-4.88281E-04,1.99609E-02
-2.8549248E-02,2.41016E-02,-2.04297E-01,-4.88281E-04,4.29687E-04
-2.8548560E-02,2.41016E-02,-1.06641E-01,-4.88281E-04,1.01953E-02
-2.8547872E-02,-1.49609E-02,-3.99609E-01,-3.41797E-03,-1.91016E-02
-2.8547184E-02,-1.49609E-02,1.86328E-01,-1.46484E-03,4.29687E-04
-2.8546496E-02,-5.19531E-03,2.83984E-01,-3.41797E-03,1.99609E-02
-2.8545808E-02,-5.19531E-03,-3.99609E-01,1.46484E-03,1.01953E-02
-2.8545120E-02,-1.49609E-02,-3.01953E-01,-2.44141E-03,2.97266E-02
-2.8544432E-02,-3.44922E-02,-3.01953E-01,-4.88281E-04,-9.33594E-03
-2.8543744E-02,-1.49609E-02,-2.04297E-01,-5.37109E-03,1.99609E-02
-2.8543056E-02,4.57031E-03,8.86719E-02,-4.88281E-04,1.99609E-02
-2.8542368E-02,-1.49609E-02,-1.06641E-01,-3.41797E-03,1.99609E-02
-2.8541680E-02,-1.49609E-02,-1.06641E-01,-1.46484E-03,1.99609E-02
-2.8540992E-02,4.57031E-03,-2.04297E-01,-3.41797E-03,1.99609E-02
-2.8540304E-02,1.43359E-02,-8.98437E-03,-4.88281E-04,2.97266E-02
-2.8539616E-02,-1.49609E-02,-2.04297E-01,-4.88281E-04,-9.33594E-03
-2.8538928E-02,-5.19531E-03,-3.99609E-01,-1.46484E-03,2.97266E-02
-2.8538240E-02,-1.49609E-02,-1.06641E-01,-1.46484E-03,1.99609E-02
-2.8537552E-02,4.57031E-03,-3.01953E-01,-4.88281E-04,4.29687E-04
-2.8536864E-02,-1.49609E-02,-4.97266E-01,4.88281E-04,4.29687E-04
-2.8536176E-02,1.43359E-02,-3.01953E-01,-2.44141E-03,2.97266E-02
-2.8535488E-02,5.61211E-01,-3.01953E-01,-4.88281E-04,5.90234E-02
-2.8534800E-02,1.30340E+00,-3.01953E-01,-4.88281E-04,1.01953E-02
-2.8534112E-02,1.54754E+00,8.86719E-02,1.46484E-03,1.99609E-02
-2.8533424E-02,1.46941E+00,-2.04297E-01,-4.88281E-04,4.29687E-04
-2.8532736E-02,1.29363E+00,-8.98437E-03,-4.88281E-04,1.99609E-02
-2.8532048E-02,1.09832E+00,-1.06641E-01,-4.88281E-04,1.01953E-02
-2.8531360E-02,9.81133E-01,-2.04297E-01,-1.46484E-03,2.97266E-02
-2.8530672E-02,1.02020E+00,1.86328E-01,-1.46484E-03,1.99609E-02
-2.8529984E-02,1.03973E+00,-2.04297E-01,-2.44141E-03,2.97266E-02
-2.8529296E-02,1.16668E+00,-1.06641E-01,-2.44141E-03,1.01953E-02
-2.8528608E-02,1.25457E+00,-3.99609E-01,-3.41797E-03,1.01953E-02
-2.8527920E-02,1.27410E+00,-8.98437E-03,-4.88281E-04,-9.33594E-03
-2.8527232E-02,1.26434E+00,-1.06641E-01,-4.88281E-04,1.01953E-02
-2.8526544E-02,1.23504E+00,-1.06641E-01,-4.88281E-04,2.97266E-02
-2.8525856E-02,1.17645E+00,-2.04297E-01,-4.88281E-04,4.29687E-04
-2.8525168E-02,1.14715E+00,1.86328E-01,-2.44141E-03,1.99609E-02
-2.8524480E-02,1.16668E+00,-1.06641E-01,2.44141E-03,1.99609E-02
-2.8523792E-02,1.14715E+00,-2.04297E-01,-4.88281E-04,1.99609E-02
-2.8523104E-02,1.18621E+00,-2.04297E-01,4.88281E-04,4.29687E-04
-2.8522416E-02,1.25457E+00,-1.06641E-01,-4.88281E-04,2.97266E-02
-2.8521728E-02,1.26434E+00,-2.04297E-01,-2.44141E-03,1.99609E-02
-2.8521040E-02,1.22527E+00,-1.06641E-01,-2.44141E-03,1.01953E-02
-2.8520352E-02,1.22527E+00,-3.01953E-01,4.88281E-04,4.29687E-04
-2.8519664E-02,1.19598E+00,1.86328E-01,-2.44141E-03,4.29687E-04
-2.8518976E-02,1.16668E+00,8.86719E-02,-3.41797E-03,1.99609E-02
-2.8518288E-02,1.11785E+00,-1.06641E-01,-4.88281E-04,4.29687E-04
-2.8517600E-02,1.16668E+00,-2.04297E-01,-2.44141E-03,2.97266E-02
-2.8516912E-02,1.16668E+00,-2.04297E-01,-1.46484E-03,-9.33594E-03
-2.8516224E-02,1.19598E+00,-2.04297E-01,-4.88281E-04,1.01953E-02
-2.8515536E-02,1.20574E+00,-1.06641E-01,-3.41797E-03,4.29687E-04
-2.8514848E-02,1.19598E+00,-8.98437E-03,-1.46484E-03,1.99609E-02
-2.8514160E-02,1.17645E+00,1.86328E-01,-2.44141E-03,4.29687E-04
-2.8513472E-02,1.21551E+00,2.83984E-01,-4.88281E-04,1.99609E-02
-2.8512784E-02,1.15691E+00,7.72266E-01,-4.88281E-04,-9.33594E-03
-2.8512096E-02,1.15691E+00,1.06523E+00,4.88281E-04,-9.33594E-03
-2.8511408E-02,1.11785E+00,1.84648E+00,-5.37109E-03,-1.91016E-02
-2.8510720E-02,1.14715E+00,2.43242E+00,-3.41797E-03,2.97266E-02
-2.8510032E-02,1.17645E+00,3.40898E+00,-4.88281E-04,1.01953E-02
-2.8509344E-02,1.16668E+00,4.48320E+00,-4.88281E-04,4.29687E-04
-2.8508656E-02,1.13738E+00,5.65508E+00,-3.41797E-03,4.29687E-04
-2.8507968E-02,1.19598E+00,7.11992E+00,-2.44141E-03,1.01953E-02
-2.8507280E-02,1.16668E+00,8.48711E+00,-4.88281E-04,2.97266E-02
-2.8506592E-02,1.15691E+00,1.02449E+01,-4.88281E-04,1.01953E-02
-2.8505904E-02,1.15691E+00,1.12215E+01,-2.44141E-03,-9.33594E-03
-2.8505216E-02,1.13738E+00,1.23934E+01,-3.41797E-03,1.99609E-02
-2.8504528E-02,1.13738E+00,1.27840E+01,4.88281E-04,-9.33594E-03
-2.8503840E-02,1.14715E+00,1.31746E+01,1.46484E-03,2.97266E-02
-2.8503152E-02,1.14715E+00,1.28816E+01,-4.88281E-04,-1.91016E-02
-2.8502464E-02,1.23504E+00,1.26863E+01,-3.41797E-03,1.01953E-02
-2.8501776E-02,1.20574E+00,1.15145E+01,-4.88281E-04,1.99609E-02
-2.8501088E-02,1.21551E+00,1.07332E+01,-1.46484E-03,2.97266E-02
-2.8500400E-02,1.19598E+00,9.95195E+00,2.44141E-03,1.01953E-02
-2.8499712E-02,1.20574E+00,9.26836E+00,-4.88281E-04,1.99609E-02
-2.8499024E-02,1.16668E+00,9.07305E+00,-3.41797E-03,1.01953E-02
-2.8498336E-02,1.17645E+00,9.36602E+00,-4.88281E-04,1.99609E-02
-2.8497648E-02,1.13738E+00,9.46367E+00,4.88281E-04,1.99609E-02
-2.8496960E-02,1.14715E+00,1.02449E+01,-4.88281E-04,1.99609E-02
-2.8496272E-02,1.14715E+00,1.12215E+01,-2.44141E-03,1.01953E-02
-2.8495584E-02,1.15691E+00,1.19051E+01,-2.44141E-03,4.29687E-04
-2.8494896E-02,1.13738E+00,1.20027E+01,-1.46484E-03,-9.33594E-03
-2.8494208E-02,1.11785E+00,1.22957E+01,-1.46484E-03,1.01953E-02
-2.8493520E-02,1.13738E+00,1.20027E+01,-4.88281E-04,1.01953E-02
-2.8492832E-02,1.13738E+00,1.14168E+01,-1.46484E-03,4.92578E-02
-2.8492144E-02,1.14715E+00,1.06355E+01,3.41797E-03,1.01953E-02
-2.8491456E-02,1.10809E+00,1.00496E+01,-1.46484E-03,3.94922E-02
-2.8490768E-02,1.12762E+00,9.26836E+00,1.46484E-03,-9.33594E-03
-2.8490080E-02,1.17645E+00,9.46367E+00,4.88281E-04,4.29687E-04
-2.8489392E-02,1.19598E+00,9.36602E+00,4.88281E-04,1.99609E-02
-2.8488704E-02,1.17645E+00,9.85430E+00,2.44141E-03,2.97266E-02
-2.8488016E-02,1.19598E+00,1.01473E+01,5.37109E-03,1.01953E-02
-2.8487328E-02,1.19598E+00,1.06355E+01,4.39453E-03,1.99609E-02
-2.8486640E-02,1.14715E+00,1.10262E+01,1.02539E-02,-9.33594E-03
-2.8485952E-02,1.16668E+00,1.17098E+01,2.09961E-02,1.99609E-02
-2.8485264E-02,1.15691E+00,1.15145E+01,2.19727E-02,4.29687E-04
-2.8484576E-02,1.13738E+00,1.15145E+01,2.88086E-02,-9.33594E-03
-2.8483888E-02,1.13738E+00,1.06355E+01,3.85742E-02,2.97266E-02
-2.8483200E-02,1.13738E+00,1.06355E+01,4.54102E-02,1.01953E-02
-2.8482512E-02,1.18621E+00,1.01473E+01,5.41992E-02,2.97266E-02
-2.8481824E-02,1.21551E+00,1.01473E+01,6.29883E-02,4.29687E-04
-2.8481136E-02,1.21551E+00,9.85430E+00,7.56836E-02,1.01953E-02
-2.8480448E-02,1.26434E+00,1.02449E+01,8.54492E-02,1.99609E-02
-2.8479760E-02,1.22527E+00,1.03426E+01,1.01074E-01,1.01953E-02
-2.8479072E-02,1.22527E+00,1.07332E+01,1.05957E-01,-9.33594E-03
-2.8478384E-02,1.18621E+00,1.09285E+01,1.15723E-01,4.29687E-04
-2.8477696E-02,1.22527E+00,1.09285E+01,1.21582E-01,1.99609E-02
-2.8477008E-02,1.19598E+00,1.10262E+01,1.26465E-01,4.92578E-02
-2.8476320E-02,1.16668E+00,1.08309E+01,1.31348E-01,1.99609E-02
-2.8475632E-02,1.17645E+00,1.06355E+01,1.25488E-01,2.97266E-02
-2.8474944E-02,1.17645E+00,1.07332E+01,1.25488E-01,1.99609E-02
-2.8474256E-02,1.19598E+00,1.05379E+01,1.22559E-01,1.01953E-02
-2.8473568E-02,1.20574E+00,1.10262E+01,1.16699E-01,-9.33594E-03
-2.8472880E-02,1.20574E+00,1.09285E+01,1.12793E-01,1.01953E-02
-2.8472192E-02,1.22527E+00,1.12215E+01,1.04004E-01,1.99609E-02
-2.8471504E-02,1.20574E+00,1.10262E+01,1.01074E-01,3.94922E-02
-2.8470816E-02,1.18621E+00,1.10262E+01,9.81445E-02,4.29687E-04
-2.8470128E-02,1.18621E+00,1.12215E+01,9.61914E-02,1.99609E-02
-2.8469440E-02,1.17645E+00,1.08309E+01,9.71680E-02,-1.91016E-02
-2.8468752E-02,1.18621E+00,1.07332E+01,1.00098E-01,4.29687E-04
-2.8468064E-02,1.21551E+00,1.05379E+01,1.04004E-01,1.01953E-02
-2.8467376E-02,1.17645E+00,1.05379E+01,1.11816E-01,1.01953E-02
-2.8466688E-02,1.20574E+00,1.04402E+01,1.16699E-01,1.01953E-02
-2.8466000E-02,1.18621E+00,1.06355E+01,1.18652E-01,2.97266E-02
-2.8465312E-02,1.17645E+00,1.08309E+01,1.21582E-01,1.01953E-02
-2.8464624E-02,1.15691E+00,1.07332E+01,1.21582E-01,1.99609E-02
